epoch,global_step,pe_gate_mode,ds_active_ratio,sd_active_ratio,ds_mean,sd_mean,ds_median,sd_median,ds_sum,sd_sum,teacher_gt_middle_ds_count,middle_ge_teacher_ds_count,teacher_gt_middle_sd_count,middle_ge_teacher_sd_count,pair_infonce_temperature,l_pe_ds,l_pe_sd,l_pe_lcrd,ds_z_advantage_median,sd_z_advantage_median,raw_vs_standardized_ds_sign_agreement,raw_vs_standardized_sd_sign_agreement,raw_vs_standardized_ds_correlation,raw_vs_standardized_sd_correlation
1,11,STANDARDIZED_RESIDUAL,0.96875,1.0,4.71299409866333,5.333734035491943,4.627886772155762,5.11759614944458,150.81581115722656,170.6794891357422,14,2,14,2,0.0703125,0.5035676956176758,0.5693670511245728,0.5364673733711243,4.627886772155762,5.11759614944458,0.84375,0.875,0.28721025586128235,0.610198974609375
1,12,STANDARDIZED_RESIDUAL,1.0,1.0,5.056854724884033,5.894442081451416,4.480848789215088,5.745855808258057,161.81935119628906,188.6221466064453,15,1,15,1,0.0703125,0.4810277819633484,0.5790349245071411,0.5300313234329224,4.480848789215088,5.745855808258057,0.90625,0.90625,0.3392147719860077,0.7270389199256897
1,13,STANDARDIZED_RESIDUAL,1.0,1.0,5.226494312286377,5.564045429229736,5.343940258026123,5.178791522979736,167.24781799316406,178.04945373535156,13,3,13,3,0.0703125,0.5160442590713501,0.6096659302711487,0.5628551244735718,5.343940258026123,5.178791522979736,0.90625,0.90625,0.30233949422836304,0.2870234549045563
1,14,STANDARDIZED_RESIDUAL,1.0,1.0,4.363566875457764,5.2581892013549805,4.045083045959473,4.9795966148376465,139.63414001464844,168.26205444335938,16,0,16,0,0.0703125,0.5407006144523621,0.5676479339599609,0.5541743040084839,4.045083045959473,4.9795966148376465,0.96875,0.96875,0.36214640736579895,0.4501384496688843
1,15,STANDARDIZED_RESIDUAL,1.0,1.0,5.009193420410156,5.630337715148926,4.579900741577148,5.536556720733643,160.294189453125,180.17080688476562,14,2,14,2,0.0703125,0.5434715151786804,0.660440981388092,0.6019562482833862,4.579900741577148,5.536556720733643,0.875,0.875,0.2486363798379898,0.6663373112678528
1,16,STANDARDIZED_RESIDUAL,1.0,1.0,4.828833103179932,5.503493309020996,4.884266376495361,4.96121883392334,154.5226593017578,176.11178588867188,12,4,12,4,0.0703125,0.5598010420799255,0.602270245552063,0.5810356140136719,4.884266376495361,4.96121883392334,0.78125,0.78125,0.480928510427475,0.8609806895256042
1,17,STANDARDIZED_RESIDUAL,1.0,1.0,4.315896987915039,5.183682441711426,4.206435680389404,4.82139778137207,138.10870361328125,165.87783813476562,13,3,13,3,0.0703125,0.580043375492096,0.6273216605186462,0.6036825180053711,4.206435680389404,4.82139778137207,0.90625,0.90625,0.13578543066978455,0.6167052388191223
1,18,STANDARDIZED_RESIDUAL,0.96875,1.0,4.328502655029297,5.1878461837768555,4.60060453414917,5.377133369445801,138.5120849609375,166.01107788085938,13,3,13,3,0.0703125,0.5914492607116699,0.6392391920089722,0.615344226360321,4.60060453414917,5.377133369445801,0.84375,0.875,0.1446591466665268,0.52944415807724
1,19,STANDARDIZED_RESIDUAL,1.0,1.0,4.769282341003418,5.41802978515625,4.501321792602539,5.160615921020508,152.61703491210938,173.376953125,15,1,15,1,0.0703125,0.5374071598052979,0.6227031350135803,0.5800551176071167,4.501321792602539,5.160615921020508,0.9375,0.9375,0.38468679785728455,0.612430214881897
1,20,STANDARDIZED_RESIDUAL,1.0,1.0,5.123839855194092,5.396884441375732,5.23837947845459,5.2708868980407715,163.96287536621094,172.70030212402344,14,2,14,2,0.0703125,0.500287652015686,0.6056342720985413,0.552960991859436,5.23837947845459,5.2708868980407715,0.90625,0.90625,-0.03162618726491928,0.007071491796523333
1,21,STANDARDIZED_RESIDUAL,1.0,1.0,4.773157119750977,5.716365814208984,4.830682754516602,5.620187759399414,152.74102783203125,182.9237060546875,14,2,14,2,0.0703125,0.5693777799606323,0.590282678604126,0.5798302292823792,4.830682754516602,5.620187759399414,0.78125,0.78125,0.3571275472640991,0.7253308892250061
1,22,STANDARDIZED_RESIDUAL,1.0,1.0,4.536440849304199,5.181159019470215,4.454316139221191,4.845048904418945,145.16610717773438,165.79708862304688,12,4,12,4,0.0703125,0.5587481260299683,0.6590752005577087,0.6089116334915161,4.454316139221191,4.845048904418945,0.84375,0.84375,0.3472532331943512,0.549878716468811
1,23,STANDARDIZED_RESIDUAL,1.0,1.0,4.9348955154418945,5.367252349853516,4.8334760665893555,5.317929744720459,157.91665649414062,171.7520751953125,16,0,16,0,0.0703125,0.6437647938728333,0.6758162975311279,0.6597905158996582,4.8334760665893555,5.317929744720459,0.96875,0.96875,-0.0021614290308207273,0.5698469281196594
1,24,STANDARDIZED_RESIDUAL,1.0,1.0,5.559267044067383,5.9685564041137695,5.914244651794434,5.900440216064453,177.89654541015625,190.99380493164062,15,1,15,1,0.0703125,0.624611496925354,0.6981220245361328,0.6613667607307434,5.914244651794434,5.900440216064453,0.9375,0.9375,0.35417458415031433,0.647204577922821
1,25,STANDARDIZED_RESIDUAL,0.96875,1.0,5.431685924530029,6.1305437088012695,5.444823265075684,5.702783584594727,173.81394958496094,196.17739868164062,14,2,14,2,0.0703125,0.6753842234611511,0.7143685817718506,0.6948764324188232,5.444823265075684,5.702783584594727,0.8125,0.84375,-0.03929292410612106,0.5474234223365784
1,26,STANDARDIZED_RESIDUAL,1.0,1.0,5.769427299499512,6.59990119934082,5.62752628326416,6.357279300689697,184.62167358398438,211.19683837890625,16,0,16,0,0.0703125,0.5529859662055969,0.616115152835846,0.5845505595207214,5.62752628326416,6.357279300689697,1.0,1.0,0.36187949776649475,0.5780893564224243
1,27,STANDARDIZED_RESIDUAL,1.0,1.0,5.234267234802246,5.738422393798828,4.9314398765563965,5.613654136657715,167.49655151367188,183.6295166015625,16,0,16,0,0.0703125,0.5980285406112671,0.6407777070999146,0.6194031238555908,4.9314398765563965,5.613654136657715,0.90625,0.90625,0.2496802657842636,0.5483819842338562
1,28,STANDARDIZED_RESIDUAL,1.0,1.0,5.411945819854736,6.21165657043457,5.330255508422852,5.898031711578369,173.18226623535156,198.77301025390625,14,2,14,2,0.0703125,0.5687181353569031,0.5981325507164001,0.5834253430366516,5.330255508422852,5.898031711578369,0.84375,0.84375,0.40735164284706116,0.6908606886863708
1,29,STANDARDIZED_RESIDUAL,1.0,1.0,5.300738334655762,5.8256378173828125,5.341989517211914,5.692675590515137,169.62362670898438,186.42041015625,15,1,15,1,0.0703125,0.5504090189933777,0.6667656302452087,0.6085873246192932,5.341989517211914,5.692675590515137,0.9375,0.9375,0.03190438076853752,0.5089861154556274
1,30,STANDARDIZED_RESIDUAL,1.0,1.0,5.325708389282227,5.694770812988281,5.4740309715271,5.810730934143066,170.42266845703125,182.232666015625,15,1,15,1,0.0703125,0.47959670424461365,0.5296130180358887,0.5046048760414124,5.4740309715271,5.810730934143066,0.9375,0.9375,0.22910940647125244,0.5527634620666504
1,31,STANDARDIZED_RESIDUAL,1.0,1.0,5.114089012145996,5.574268341064453,5.023039817810059,5.440300464630127,163.65084838867188,178.3765869140625,16,0,16,0,0.0703125,0.5316436886787415,0.6203331351280212,0.5759884119033813,5.023039817810059,5.440300464630127,0.96875,0.96875,0.07027218490839005,0.6088641881942749
1,32,STANDARDIZED_RESIDUAL,1.0,1.0,4.305717468261719,4.864473342895508,4.292959690093994,4.902035713195801,137.782958984375,155.66314697265625,15,1,15,1,0.0703125,0.6432426571846008,0.6902482509613037,0.6667454242706299,4.292959690093994,4.902035713195801,0.90625,0.90625,0.19571958482265472,0.3936918377876282
2,1183,STANDARDIZED_RESIDUAL,0.8125,0.75,1.0352044105529785,1.1014494895935059,0.8307242393493652,0.8635549545288086,33.12654113769531,35.24638366699219,13,3,13,3,0.06396484375,0.20100773870944977,0.22371676564216614,0.21236225962638855,0.8307242393493652,0.8635549545288086,0.75,0.6875,0.522517740726471,0.3802957236766815
3,2365,STANDARDIZED_RESIDUAL,0.6875,0.59375,0.4755385220050812,0.5583752989768982,0.1732621192932129,0.3774862289428711,15.217232704162598,17.868009567260742,15,1,15,1,0.059326171875,0.1750890463590622,0.2100936323404312,0.1925913393497467,0.1732621192932129,0.3774862289428711,0.71875,0.625,0.10698676109313965,0.13128633797168732
4,3547,STANDARDIZED_RESIDUAL,0.53125,0.59375,0.430843710899353,0.510962963104248,0.06032276153564453,0.33812952041625977,13.786998748779297,16.350814819335938,13,3,13,3,0.0556640625,0.16926541924476624,0.18598799407482147,0.17762669920921326,0.06032276153564453,0.33812952041625977,0.625,0.6875,0.4307488203048706,0.6609309315681458
5,4729,STANDARDIZED_RESIDUAL,0.5625,0.40625,0.37412962317466736,0.369634747505188,0.22641277313232422,0.0,11.972147941589355,11.828311920166016,13,3,13,3,0.052978515625,0.15535686910152435,0.1831347793340683,0.16924582421779633,0.22641277313232422,-0.2575845718383789,0.71875,0.625,0.586483359336853,0.5711901783943176
6,5911,STANDARDIZED_RESIDUAL,0.40625,0.28125,0.2988632321357727,0.21222302317619324,0.0,0.0,9.563623428344727,6.791136741638184,9,7,9,7,0.05126953125,0.1375519335269928,0.18134765326976776,0.15944978594779968,-0.13020038604736328,-0.3572812080383301,0.5625,0.5625,0.550295889377594,0.5573413968086243
7,7093,STANDARDIZED_RESIDUAL,0.28125,0.25,0.1375608891248703,0.16994240880012512,0.0,0.0,4.40194845199585,5.438157081604004,12,4,12,4,0.0498046875,0.1692991554737091,0.16146259009838104,0.16538086533546448,-0.40939807891845703,-0.4973621368408203,0.46875,0.4375,0.48236945271492004,0.5147852301597595
8,8275,STANDARDIZED_RESIDUAL,0.3125,0.28125,0.18349558115005493,0.17733004689216614,0.0,0.0,5.871858596801758,5.674561500549316,9,7,9,7,0.049072265625,0.12549054622650146,0.14739380776882172,0.1364421844482422,-0.3690924644470215,-0.3342323303222656,0.46875,0.5625,0.41502007842063904,0.53606778383255
9,9457,STANDARDIZED_RESIDUAL,0.375,0.40625,0.2390710413455963,0.2974499464035034,0.0,0.0,7.650273323059082,9.51839828491211,11,5,11,5,0.048095703125,0.13745833933353424,0.13575227558612823,0.13660530745983124,-0.2766432762145996,-0.25108766555786133,0.5,0.53125,0.11666896939277649,0.4052293002605438
10,10639,STANDARDIZED_RESIDUAL,0.28125,0.375,0.15055330097675323,0.12371768057346344,0.0,0.0,4.8177056312561035,3.95896577835083,8,8,8,8,0.048095703125,0.14187635481357574,0.14645005762577057,0.14416320621967316,-0.370938777923584,-0.331571102142334,0.625,0.59375,0.41959625482559204,0.15465889871120453
