epoch,global_step,DS_active_ratio,SD_active_ratio,DS_gate_mean,SD_gate_mean,DS_M0,SD_M0,DS_mass_ratio,SD_mass_ratio,DS_linear_ratio,SD_linear_ratio,DS_SRMD_factor,SD_SRMD_factor,DS_L_RE,SD_L_RE,DS_L_RMD,SD_L_RMD
1,12,1.0,1.0,5.0773844718933105,5.82042932510376,5.080983832478523,5.612510189414024,0.9992913603782654,1.0370454788208008,0.9992913603782654,1.0370454788208008,0.9996455907821655,1.0183542966842651,0.598861038684845,0.6764140129089355,0.5986487865447998,0.6888291239738464
1,13,0.9375,1.0,4.674969673156738,5.005643844604492,5.080983832478523,5.612510189414024,0.9200912117958069,0.8918724060058594,0.9200912117958069,0.8918724060058594,0.9592138528823853,0.9443899393081665,0.5632383823394775,0.612820565700531,0.5402660369873047,0.5787415504455566
1,14,1.0,1.0,5.344430446624756,5.7452802658081055,5.080983832478523,5.612510189414024,1.0518492460250854,1.023655891418457,1.0518492460250854,1.023655891418457,1.0255969762802124,1.011758804321289,0.6007983684539795,0.67745441198349,0.616176962852478,0.6854204535484314
1,15,1.0,1.0,5.40336275100708,5.767319202423096,5.080983832478523,5.612510189414024,1.0634478330612183,1.0275826454162598,1.0634478330612183,1.0275826454162598,1.0312360525131226,1.0136975049972534,0.6507109999656677,0.689121663570404,0.6710366606712341,0.698560893535614
1,16,1.0,1.0,5.707440376281738,5.5409369468688965,5.080983832478523,5.612510189414024,1.1232939958572388,0.9872473478317261,1.1232939958572388,0.9872473478317261,1.0598556995391846,0.9936032295227051,0.5845741629600525,0.6667927503585815,0.6195642352104187,0.6625274419784546
1,17,1.0,1.0,5.242834568023682,6.1763153076171875,5.080983832478523,5.612510189414024,1.0318539142608643,1.1004549264907837,1.0318539142608643,1.1004549264907837,1.0158021450042725,1.0490256547927856,0.5656372308731079,0.6408912539482117,0.5745754837989807,0.6723113656044006
1,18,1.0,1.0,5.152270317077637,5.773805618286133,5.080983832478523,5.612510189414024,1.0140297412872314,1.0287383794784546,1.0140297412872314,1.0287383794784546,1.0069904327392578,1.0142674446105957,0.5534541606903076,0.5917447209358215,0.5573230385780334,0.6001874208450317
1,19,1.0,1.0,5.115062713623047,5.795393466949463,5.080983832478523,5.612510189414024,1.0067068338394165,1.0325847864151,1.0067068338394165,1.0325847864151,1.0033477544784546,1.0161617994308472,0.5748950242996216,0.6289384365081787,0.576819658279419,0.6391032338142395
1,20,1.0,1.0,4.805120468139648,5.275121212005615,5.080983832478523,5.612510189414024,0.9457064867019653,0.9398860931396484,0.9457064867019653,0.9398860931396484,0.9724743962287903,0.9694772362709045,0.5834124684333801,0.6554076671600342,0.5673536658287048,0.6354027986526489
1,21,1.0,1.0,4.661340713500977,5.221015930175781,5.080983832478523,5.612510189414024,0.91740882396698,0.9302459955215454,0.91740882396698,0.9302459955215454,0.957814633846283,0.9644926190376282,0.538443386554718,0.6193621754646301,0.5157289505004883,0.5973702669143677
1,22,0.96875,1.0,4.851005554199219,5.111019611358643,5.080983832478523,5.612510189414024,0.9547371864318848,0.9106475710868835,0.9547371864318848,0.9106475710868835,0.977106511592865,0.9542785882949829,0.5927367210388184,0.6311241388320923,0.5791668891906738,0.6022682785987854
1,23,1.0,1.0,5.192934989929199,5.742799758911133,5.080983832478523,5.612510189414024,1.0220330953598022,1.0232139825820923,1.0220330953598022,1.0232139825820923,1.0109565258026123,1.011540412902832,0.5415731072425842,0.601179838180542,0.5475068688392639,0.6081176996231079
1,24,1.0,1.0,4.821403503417969,5.435150623321533,5.080983832478523,5.612510189414024,0.948911190032959,0.9683990478515625,0.948911190032959,0.9683990478515625,0.9741207361221313,0.9840726852416992,0.5276656746864319,0.5934405326843262,0.5140100717544556,0.583988606929779
1,25,1.0,1.0,5.133559226989746,5.725452423095703,5.080983832478523,5.612510189414024,1.0103472471237183,1.0201231241226196,1.0103472471237183,1.0201231241226196,1.0051603317260742,1.0100114345550537,0.5577503442764282,0.6389756202697754,0.5606285333633423,0.6453726887702942
1,26,1.0,1.0,4.922754287719727,5.884494781494141,5.080983832478523,5.612510189414024,0.9688582420349121,1.0484602451324463,0.9688582420349121,1.0484602451324463,0.9843059778213501,1.0239434242248535,0.5635680556297302,0.6108146905899048,0.5547233819961548,0.6254397034645081
1,27,1.0,1.0,4.683253765106201,5.681436061859131,5.080983832478523,5.612510189414024,0.9217215776443481,1.0122805833816528,0.9217215776443481,1.0122805833816528,0.9600633382797241,1.0061215162277222,0.5051140189170837,0.5683351159095764,0.4849414527416229,0.5718141794204712
1,28,1.0,1.0,5.344655990600586,5.745187282562256,5.080983832478523,5.612510189414024,1.0518935918807983,1.0236393213272095,1.0518935918807983,1.0236393213272095,1.0256186723709106,1.01175057888031,0.5265296697616577,0.6031128764152527,0.5400186777114868,0.6101998090744019
1,29,1.0,1.0,5.822610855102539,6.173057556152344,5.080983832478523,5.612510189414024,1.145961046218872,1.0998743772506714,1.145961046218872,1.0998743772506714,1.0704957246780396,1.0487489700317383,0.5854962468147278,0.6636800169944763,0.6267712116241455,0.6960337162017822
1,30,1.0,1.0,5.528079509735107,5.704605579376221,5.080983832478523,5.612510189414024,1.0879936218261719,1.0164088010787964,1.0879936218261719,1.0164088010787964,1.0430693626403809,1.0081709623336792,0.5299533605575562,0.5804747343063354,0.5527781248092651,0.5852177739143372
1,31,1.0,1.0,5.097415924072266,5.719849109649658,5.080983832478523,5.612510189414024,1.003233790397644,1.0191247463226318,1.003233790397644,1.0191247463226318,1.0016156435012817,1.0095170736312866,0.5572579503059387,0.638493001461029,0.558158278465271,0.6445695757865906
1,32,1.0,1.0,4.938735008239746,5.198066711425781,5.080983832478523,5.612510189414024,0.9720034599304199,0.9261570572853088,0.9720034599304199,0.9261570572853088,0.9859023690223694,0.9623705148696899,0.6009662747383118,0.6855090260505676,0.5924940705299377,0.6597136855125427
2,1183,0.9375,0.90625,1.1251729726791382,1.1442362070083618,5.080983832478523,5.612510189414024,0.22144779562950134,0.203872412443161,0.22144779562950134,0.203872412443161,0.47058239579200745,0.4515223205089569,0.22494852542877197,0.24495066702365875,0.10585681349039078,0.11060069501399994
3,2365,0.5625,0.65625,0.5248757004737854,0.6189100742340088,5.080983832478523,5.612510189414024,0.10330195724964142,0.11027328670024872,0.10330195724964142,0.11027328670024872,0.32140621542930603,0.33207422494888306,0.19500717520713806,0.20622675120830536,0.06267651915550232,0.06848258525133133
4,3547,0.59375,0.59375,0.3812287151813507,0.4479103088378906,5.080983832478523,5.612510189414024,0.07503047585487366,0.07980568706989288,0.07503047585487366,0.07980568706989288,0.27391690015792847,0.2824990153312683,0.19060437381267548,0.21551337838172913,0.0522097609937191,0.060882318764925
5,4729,0.46875,0.46875,0.446220338344574,0.2862244248390198,5.080983832478523,5.612510189414024,0.08782161772251129,0.050997570157051086,0.08782161772251129,0.050997570157051086,0.29634711146354675,0.2258264124393463,0.17251846194267273,0.20848973095417023,0.05112534761428833,0.04708248749375343
6,5911,0.65625,0.65625,0.5690653324127197,0.5534077882766724,5.080983832478523,5.612510189414024,0.11199901252985,0.0986025258898735,0.11199901252985,0.0986025258898735,0.334662526845932,0.3140103816986084,0.16600513458251953,0.19864143431186676,0.05555569753050804,0.062375470995903015
7,7093,0.34375,0.28125,0.2650923430919647,0.17292116582393646,5.080983832478523,5.612510189414024,0.05217341333627701,0.030809946358203888,0.05217341333627701,0.030809946358203888,0.22841499745845795,0.17552761733531952,0.1678367704153061,0.1919523924589157,0.038336437195539474,0.033692944794893265
8,8275,0.40625,0.46875,0.27875763177871704,0.2335280179977417,5.080983832478523,5.612510189414024,0.05486290901899338,0.04160847142338753,0.05486290901899338,0.04160847142338753,0.23422832787036896,0.20398154854774475,0.15178558230400085,0.16759124398231506,0.035552483052015305,0.03418552130460739
9,9457,0.3125,0.28125,0.18106386065483093,0.18987666070461273,5.080983832478523,5.612510189414024,0.035635583102703094,0.03383096307516098,0.035635583102703094,0.03383096307516098,0.18877390027046204,0.18393194675445557,0.16011641919612885,0.21679642796516418,0.03022580035030842,0.03987579047679901
10,10639,0.46875,0.46875,0.34194761514663696,0.40921637415885925,5.080983832478523,5.612510189414024,0.06729947030544281,0.07291145622730255,0.06729947030544281,0.07291145622730255,0.2594214081764221,0.2700212001800537,0.170059934258461,0.18822772800922394,0.04411718621850014,0.05082547664642334
