epoch,global_step,l_re_ds,l_re_sd,l_rmd_ds,l_rmd_sd,l_rmd_total,weighted_rmd,total_loss
1,1,0.5505672693252563,0.6044304370880127,0.49606627225875854,0.5542383790016174,0.525152325630188,0.4331149160861969,3.7844796180725098
1,2,0.564202606678009,0.646614670753479,0.4978412687778473,0.5629099011421204,0.530375599861145,0.4374227523803711,3.3660378456115723
1,3,0.5642871856689453,0.6449130177497864,0.531730592250824,0.6325231194496155,0.5821268558502197,0.4801041781902313,3.963264226913452
1,4,0.5343915224075317,0.5773257613182068,0.5001664161682129,0.5464088916778564,0.5232876539230347,0.43157702684402466,3.533186197280884
1,5,0.5592877268791199,0.6180071830749512,0.5157161951065063,0.6083396077156067,0.5620279312133789,0.46352773904800415,3.399637460708618
1,6,0.5643094778060913,0.6146796941757202,0.5261285901069641,0.5978636145591736,0.5619961023330688,0.463501513004303,4.041075706481934
1,7,0.5330499410629272,0.5838357210159302,0.46756595373153687,0.5849864482879639,0.5262762308120728,0.434041827917099,3.531670331954956
1,8,0.5360497832298279,0.5833198428153992,0.564875602722168,0.5648561716079712,0.5648658871650696,0.4658683240413666,3.7331933975219727
1,9,0.5767108798027039,0.6365119218826294,0.6111813187599182,0.6538904309272766,0.6325358748435974,0.5216785669326782,3.749697208404541
1,10,0.5793008208274841,0.6468208432197571,0.5612784624099731,0.6131902933120728,0.587234377861023,0.48431655764579773,3.6712372303009033
1,11,0.5279699563980103,0.593640148639679,0.4909869134426117,0.563725471496582,0.5273562073707581,0.43493252992630005,3.777233839035034
1,12,0.5231636762619019,0.5962622165679932,0.5172232389450073,0.6201131343841553,0.5686681866645813,0.46900424361228943,3.8341822624206543
1,13,0.5320916175842285,0.6144081354141235,0.5544295310974121,0.6106555461883545,0.5825425386428833,0.480446994304657,3.5960676670074463
1,14,0.5654019117355347,0.6078717112541199,0.49020513892173767,0.5712664723396301,0.5307357907295227,0.43771982192993164,3.4346299171447754
1,15,0.5600805878639221,0.6349629163742065,0.5578805804252625,0.6365647912025452,0.5972226858139038,0.49255433678627014,3.7380006313323975
1,16,0.5436808466911316,0.623358428478241,0.512648344039917,0.6098443865776062,0.561246395111084,0.4628831744194031,4.043804168701172
1,17,0.593976616859436,0.6468324661254883,0.5066593289375305,0.5943942070007324,0.5505267381668091,0.4540422260761261,3.5001220703125
1,18,0.5581242442131042,0.5881053805351257,0.4788692891597748,0.5407626628875732,0.5098159909248352,0.4204663932323456,3.325742244720459
1,19,0.5982918739318848,0.6461057662963867,0.5657958984375,0.6253374218940735,0.5955666303634644,0.49118849635124207,3.703371524810791
1,20,0.53159099817276,0.6224005818367004,0.5325074791908264,0.598431408405304,0.5654694437980652,0.46636611223220825,3.714432954788208
1,21,0.5642988681793213,0.6052533984184265,0.5343194007873535,0.6205058693885803,0.5774126052856445,0.4762161374092102,3.6574339866638184
1,22,0.5967559814453125,0.7000374794006348,0.5303941965103149,0.6446627378463745,0.5875284671783447,0.4845590889453888,3.6697258949279785
1,23,0.584972620010376,0.6298103928565979,0.5737614035606384,0.6054093837738037,0.5895854234695435,0.48625555634498596,3.810288429260254
1,24,0.5815448760986328,0.6288151741027832,0.6340532302856445,0.6682590246200562,0.6511561274528503,0.5370354652404785,4.430789947509766
1,25,0.6485334038734436,0.6764010787010193,0.6867193579673767,0.7314391136169434,0.7090792655944824,0.5848070979118347,4.064445495605469
1,26,0.5372673273086548,0.6176584362983704,0.6089606881141663,0.7304112911224365,0.669685959815979,0.5523177981376648,3.5866100788116455
1,27,0.5683536529541016,0.613230288028717,0.5791555047035217,0.625093400478363,0.6021244525909424,0.496597021818161,3.908104181289673
1,28,0.5860532522201538,0.6387895941734314,0.6272457242012024,0.7066764235496521,0.6669610738754272,0.5500704646110535,3.973301649093628
1,29,0.5703083872795105,0.6600207090377808,0.5966114401817322,0.690788209438324,0.6436998248100281,0.5308859348297119,3.631303071975708
1,30,0.5459117889404297,0.6272135972976685,0.5662557482719421,0.6342698931694031,0.6002628207206726,0.49506163597106934,4.167084693908691
1,31,0.5318775177001953,0.6157521605491638,0.5429248213768005,0.6145080327987671,0.5787163972854614,0.47729140520095825,3.7334678173065186
1,32,0.6060550212860107,0.6632540822029114,0.5106887817382812,0.5720299482345581,0.5413593649864197,0.44648152589797974,3.571000576019287
2,1183,0.23658248782157898,0.27346864342689514,0.05321121960878372,0.05727311596274376,0.05524216592311859,0.045560505241155624,0.1249123066663742
3,2365,0.22579650580883026,0.2743653655052185,0.0264135655015707,0.03116706758737564,0.028790317475795746,0.02374456822872162,0.03771143779158592
4,3547,0.20891688764095306,0.24277609586715698,0.014954516664147377,0.020631499588489532,0.01779300719499588,0.01467463094741106,0.02680160477757454
5,4729,0.2055252194404602,0.2572655975818634,0.016249140724539757,0.014989581890404224,0.015619361773133278,0.012881935574114323,0.050855401903390884
6,5911,0.19312548637390137,0.24759633839130402,0.015483197756111622,0.010887027718126774,0.013185112737119198,0.010874309577047825,0.022685792297124863
7,7093,0.1968255639076233,0.2146637737751007,0.010659045539796352,0.008173912763595581,0.009416479617357254,0.0077661615796387196,0.017027702182531357
8,8275,0.19627410173416138,0.26320549845695496,0.011304364539682865,0.011271188035607338,0.011287776753306389,0.0093094976618886,0.01973038911819458
9,9457,0.16918981075286865,0.20451562106609344,0.010568917728960514,0.012663406319916248,0.011616162024438381,0.009580330923199654,0.018484899774193764
10,10639,0.19964440166950226,0.18515364825725555,0.006075422279536724,0.004692379385232925,0.005383900832384825,0.004440326243638992,0.013382911682128906
